Row,Price,Value
7404,232.61,-0.13
7405,232.61,0.82
7406,232.26,0.17
7407,232.40,-0.34
7408,232.68,-0.2
7409,232.78,-0.16
7410,232.73,-0.01
7411,232.69,0.97
7412,232.77,0.72
7413,232.65,0.78
7414,232.52,-0.33
7415,232.86,0.99
7416,232.64,-0.15
7417,232.53,0.88
7418,232.13,-0.08
7419,232.14,-0.83
7420,232.40,0.6
7421,232.33,0.07
7422,232.19,-0.78
7423,231.90,-0.94
7424,231.85,-0.07
7425,231.96,0.88
7426,232.03,-0.81
7427,230.74,-0.91
7428,229.75,-0.33
7429,229.94,-0.43
7430,230.21,-0.32
7431,229.95,0.29
7432,229.80,0.76
7433,229.92,-0.98
7434,229.20,0.75
7435,229.24,-0.35
7436,229.55,-0.21
7437,229.72,-0.15
7438,229.50,-0.06
7439,228.64,-0.83
7440,228.20,-0.66
7441,228.19,0.11
7442,228.56,-0.92
7443,228.42,0.62
7444,227.83,1
7445,228.78,-0.17
7446,228.17,0.73
7447,227.93,-0.37
7448,228.26,0.63
7449,227.61,-0.77
7450,228.06,0.77
7451,227.73,-0.47
7452,227.44,-0.94
7453,227.71,-0.08
7454,227.81,-0.33
7455,227.55,-0.92
7456,227.48,-0.27
7457,228.25,-0.4
7458,227.81,0.51
7459,228.32,-0.12
7460,228.30,0
7461,228.16,0.62
7462,227.85,0.5
7463,227.49,-0.44
7464,228.44,-0.47
7465,227.87,0.55
7466,227.45,-0.52
7467,226.43,0.19
7468,226.12,-0.22
7469,225.86,-0.68
7470,225.81,-0.56
7471,226.40,-0.19
7472,226.26,-0.54
7473,225.52,-0.42
7474,226.03,-0.69
7475,225.41,0.88
7476,224.36,0.65
7477,224.42,0.43
7478,224.77,-0.46
7479,224.13,-0.06
7480,223.90,-0.39
7481,224.52,-0.38
7482,224.24,0.22
7483,224.44,0.67
7484,223.47,0.18
7485,223.60,-0.53
7486,222.87,0.52
7487,221.51,-0.38
7488,221.92,0.22
7489,221.50,1
7490,222.31,-0.91
7491,222.64,0.48
7492,223.25,0
7493,223.05,0.22
7494,224.03,0.62
7495,224.20,-0.09
7496,224.22,0.14
7497,224.70,-1
7498,224.99,-0.37
7499,225.08,0.69
7500,224.94,0.73
7501,224.64,-0.22
7502,224.40,0.63
7503,224.81,-0.89
7504,224.07,-0.98
7505,222.27,0.22
7506,222.53,-0.44
7507,222.84,-0.17
7508,223.00,0.89
7509,223.79,-0.56
7510,223.89,-0.57
7511,223.36,-0.18
7512,222.69,0.57
7513,223.12,-0.87
7514,222.34,-0.07
7515,222.69,0.62
7516,222.48,0.64
7517,221.61,0.94
7518,221.17,-0.57
7519,221.56,-0.06
7520,221.36,-0.01
7521,220.93,-0.15
7522,222.13,-0.65
7523,222.25,-0.62
7524,221.84,0.22
7525,220.98,-0.87
7526,222.21,-0.27
7527,221.65,-0.92
7528,221.81,-0.03
7529,222.82,-0.75
7530,222.96,0.01
7531,222.50,-0.97
7532,223.50,-1
7533,222.93,0.33
7534,222.56,-0.84
7535,223.08,0.36
7536,223.36,0.67
7537,223.41,0.85
7538,223.92,-0.29
7539,224.09,0.41
7540,223.74,0.87
7541,224.56,-0.14
7542,224.40,0.24
7543,223.76,-0.19
7544,223.97,0.46
7545,222.94,0.69
7546,224.15,0.78
7547,223.66,0.81
7548,224.88,0.12
7549,226.31,0.87
7550,226.57,0.2
7551,226.61,0.81
7552,226.38,0.01
7553,225.55,0.8
7554,225.74,0.9
7555,226.51,0.36
7556,226.59,-0.36
7557,226.23,-0.9
7558,226.55,0.41
7559,226.30,-0.46
7560,225.75,0.39
7561,225.67,-0.99
7562,226.07,-0.12
7563,225.15,0.78
7564,225.44,-0.51
7565,225.23,0.17
7566,225.74,-0.86
7567,225.92,0.5
7568,225.44,-0.89
7569,225.29,-0.02
7570,225.67,0.25
7571,225.99,-0.53
7572,225.76,0.93
7573,225.88,-0.49
7574,225.81,-0.67
7575,226.21,-0.97
7576,226.69,0.55
7577,226.66,0.73
7578,226.80,-0.33
7579,226.58,-0.1
7580,226.97,-0.41
7581,227.07,-0.02
7582,226.87,-0.83
7583,224.49,0.55
7584,224.33,-0.95
7585,223.55,0.72
7586,223.89,0.29
7587,223.81,-0.52
7588,223.48,-0.15
7589,223.34,-0.42
7590,223.55,-0.59
7591,223.68,-0.21
7592,222.35,0.11
7593,222.86,-0.02
7594,223.32,0.56
7595,223.02,-0.33
7596,224.25,0.68
7597,223.39,-0.98
7598,223.21,-0.89
7599,223.91,0.51
7600,223.36,0.76
7601,223.31,-0.86
7602,223.07,0.01
7603,222.61,-0.77
7604,222.84,0.77
7605,223.49,0.11
7606,223.29,-0.49
7607,222.80,-0.99
7608,223.13,0.42
7609,222.74,0.18
7610,221.58,0.54
7611,221.85,-0.45
7612,221.74,-0.04
7613,221.07,0.3
7614,220.30,0.92
7615,221.39,0.41
7616,220.60,-0.35
7617,219.84,-0.29
7618,220.90,0.71
7619,219.57,-0.84
7620,219.03,0.02
7621,216.48,0.18
7622,213.32,0.98
7623,217.58,-0.02
7624,219.27,-0.84
7625,218.07,-0.34
7626,216.12,0.42
7627,217.18,-0.06
7628,217.07,-0.43
7629,216.14,-0.32
7630,216.27,-0.1
7631,215.09,0.29
7632,215.02,0.89
7633,215.77,0.04
7634,215.17,-0.32
7635,217.61,0.36
7636,216.74,-0.7
7637,216.43,0.11
7638,217.78,0.36
7639,217.84,0.76
7640,216.99,-0.86
7641,216.67,-0.54
7642,216.93,0.15
7643,216.30,0.3
7644,217.46,-0.82
7645,217.57,-0.4
7646,217.49,-0.02
7647,216.48,-0.02
7648,217.11,-0.03
7649,216.43,0.62
7650,215.84,-0.5
7651,215.82,0.23
7652,214.81,0.52
7653,213.53,0.22
7654,213.78,-0.9
7655,214.02,0.13
7656,217.36,-0.64
7657,216.77,0.15
7658,216.81,-0.12
7659,214.54,0.7
7660,214.48,0.72
7661,221.04,-0.26
7662,220.69,-0.09
7663,220.74,0.91
7664,221.94,0.17
7665,220.76,-0.75
7666,220.32,0.24
7667,221.23,0.23
7668,220.68,0.75
7669,220.20,-0.48
7670,220.52,-0.97
7671,220.26,-0.93
7672,220.09,0.39
7673,219.36,-0.26
7674,218.83,-0.51
7675,219.07,0.72
7676,218.71,0.37
7677,218.58,0.58
7678,218.54,0.41
7679,218.17,-0.48
7680,217.02,0.84
7681,218.63,-0.67
7682,219.67,0.67
7683,218.73,0.6
7684,218.45,0.01
7685,218.07,0.43
7686,219.13,0.3
7687,218.51,0.63
7688,218.35,-0.09
7689,218.42,0.46
7690,219.08,-0.92
7691,218.55,-0.3
7692,218.78,-0.89
7693,219.69,1
7694,220.07,-0.88
7695,220.09,-0.01
7696,220.68,0.16
7697,220.77,0.7
7698,221.80,0.46
7699,222.16,-0.04
7700,219.60,0.25
7701,219.76,-0.48
7702,219.24,-0.62
7703,218.48,-0.03
7704,218.00,-0.44
7705,219.06,0.94
7706,219.84,-0.35
7707,218.65,0.12
7708,219.15,-0.4
7709,219.43,0.93
7710,219.28,-0.07
7711,219.83,-0.16
7712,219.23,-0.01
7713,218.73,-0.38
7714,218.09,-0.7
7715,217.81,-0.85
7716,217.96,-0.69
7717,218.53,-0.65
7718,218.54,0.28
7719,218.56,0.07
7720,218.67,-0.24
7721,218.87,0.44
7722,218.39,0.5
7723,217.94,-0.19
7724,218.68,-0.18
7725,219.27,0.31
7726,218.94,0.8
7727,218.67,-0.89
7728,217.95,-0.03
7729,217.73,0.92
7730,218.10,0.51
7731,218.85,-0.67
7732,219.17,0.31
7733,219.45,-0.11
7734,218.51,0.09
7735,218.27,-0.32
7736,218.20,0.2
7737,217.99,0.27
7738,217.30,0.39
7739,218.87,0.18
7740,218.35,-0.33
7741,218.53,-0.64
7742,218.05,0.25
7743,217.55,0.51
7744,217.62,0.84
7745,217.09,0.06
7746,217.82,0.38
7747,218.30,-0.72
7748,218.34,-0.98
7749,218.96,-0.39
7750,219.01,0.58
7751,219.58,-0.27
7752,219.76,-0.63
7753,220.17,-0.84
7754,220.23,0.65
7755,219.68,0.16
7756,219.75,0.79
7757,219.65,0.28
7758,219.89,0.81
7759,220.05,-0.72
7760,220.09,0.5
7761,220.35,-0.43
7762,220.35,-0.19
7763,220.38,-0.79
7764,220.95,0.24
7765,220.61,-0.78
7766,220.76,0.92
7767,221.09,-0.84
7768,221.79,-0.61
7769,221.34,-0.28
7770,221.81,0.2
7771,221.35,0.63
7772,221.73,0.39
7773,222.19,0.52
7774,222.00,-0.76
7775,222.29,0.9
7776,222.67,0.92
7777,222.12,-0.9
7778,221.10,0.28
7779,220.51,-0.59
7780,220.58,-0.63
7781,220.57,0.65
7782,220.64,0.22
7783,221.08,-1
7784,220.22,0.15
7785,220.12,-0.02
7786,220.06,0.22
7787,220.63,-0.95
7788,220.88,0.05
7789,220.96,-0.56
7790,220.25,0.63
7791,221.28,-0.69
7792,221.03,-0.35
7793,221.18,-0.47
7794,221.47,0.36
7795,221.15,0.75
7796,221.53,-0.54
7797,220.94,-0.56
7798,221.68,0.06
7799,222.27,0.55
7800,222.12,0.29
7801,221.77,-0.61
7802,221.86,0.61
7803,221.60,0.23
7804,221.37,0.71
7805,221.74,0.3
7806,220.65,0.71
7807,220.40,-0.8
7808,220.70,-0.79
7809,221.03,0.67
7810,221.43,-0.59
7811,221.61,-0.08
7812,220.99,0.8
7813,221.47,-0.82
7814,221.17,0.44
7815,220.29,0.85
7816,221.18,0.73
7817,218.54,0.31
7818,218.52,-0.89
7819,218.50,-0.07
7820,218.12,-0.49
7821,218.56,-0.96
7822,218.51,-0.95
7823,219.48,-0.24
7824,219.06,0.31
7825,219.26,-0.43
7826,218.75,0.06
7827,218.31,-0.32
7828,217.78,0.01
7829,217.58,-0.24
7830,216.36,-0.75
7831,216.38,0.3
7832,216.58,-0.03
7833,216.64,-0.2
7834,217.28,0.73
7835,217.81,0.66
7836,217.37,0.58
7837,217.14,-0.91
7838,216.56,-0.56
7839,215.80,-0.24
7840,215.47,0.01
7841,215.52,0.72
7842,215.79,0.62
7843,215.54,-0.54
7844,216.34,0.73
7845,215.68,0.91
7846,216.34,-0.03
7847,216.42,0.8
7848,216.70,-0.58
7849,216.24,-0.81
7850,215.69,0.09
7851,216.05,0.85
7852,216.16,0.66
7853,216.08,-0.27
7854,216.21,0.21
7855,216.17,-0.07
7856,219.35,-0.82
7857,219.02,-0.91
7858,219.66,-0.91
7859,220.67,0.47
7860,219.95,0.58
7861,220.38,0.57
7862,220.86,-0.14
7863,220.70,0.44
7864,220.90,-0.86
7865,221.06,-0.25
7866,220.35,0.9
7867,219.91,-0.88
7868,219.79,0.22
7869,219.69,-0.31
7870,219.65,0.54
7871,219.63,-0.73
7872,218.91,0.5
7873,218.17,0.1
7874,217.96,0.3
7875,218.46,-0.53
7876,219.09,0.36
7877,218.59,0.75
7878,219.44,-0.96
7879,219.84,0.94
7880,219.64,0.25
7881,219.48,-0.06
7882,219.07,-0.84
7883,218.39,-0.07
7884,218.32,-0.78
7885,218.53,-0.66
7886,218.87,-0.64
7887,219.19,-0.69
7888,218.87,-0.52
7889,219.21,-0.52
7890,219.52,-0.06
7891,219.85,0.46
7892,219.72,-0.27
7893,219.89,-0.85
7894,219.26,-0.09
7895,220.25,0.2
7896,221.05,0.83
7897,219.87,-0.93
7898,220.55,0.72
7899,220.41,1
7900,220.26,0.1
7901,221.44,-0.73
7902,222.81,-0.27
7903,222.62,-0.67
7904,222.58,0.47
7905,222.81,-0.14
7906,222.69,0.25
7907,222.09,0.62
7908,222.45,0.74
7909,221.86,0.94
7910,222.00,-0.78
7911,221.22,0.82
7912,221.36,0.27
7913,221.55,0.58
7914,221.58,-0.37
7915,221.54,0.87
7916,221.82,0.7
7917,221.56,-0.77
7918,221.11,-0.31
7919,221.40,0.98
7920,221.19,0.01
7921,220.61,-0.09
7922,221.01,0.04
7923,220.77,-0.96
7924,220.38,-0.45
7925,220.80,-0.18
7926,221.21,0.56
7927,221.19,0.06
7928,221.80,0.1
7929,221.60,-0.91
7930,221.65,0.29
7931,221.77,-0.87
7932,221.57,0.5
7933,220.61,-0.28
7934,217.01,-0.59
7935,217.52,-0.45
7936,216.59,-0.42
7937,215.97,0.93
7938,215.50,-0.4
7939,216.08,-0.35
7940,216.18,0.44
7941,216.77,-0.14
7942,216.32,-0.48
7943,216.37,0.85
7944,217.29,-0.24
7945,217.41,0.79
7946,217.17,0.75
7947,217.30,0.92
7948,216.85,-0.9
7949,218.50,-0.88
7950,218.20,0.35
7951,218.64,-0.28
7952,218.52,-0.02
7953,219.06,0.92
7954,218.44,0.77
7955,219.66,0.4
7956,219.12,-0.84
7957,219.21,-0.26
7958,218.74,-0.72
7959,218.87,0.09
7960,218.83,0.82
7961,219.60,-0.3
7962,220.52,0.4
7963,220.29,0.35
7964,221.11,0.64
7965,221.43,-0.62
7966,221.89,-0.39
7967,222.20,0.27
7968,222.59,0.19
7969,222.61,-0.29
7970,222.78,-0.18
7971,222.78,-0.83
7972,222.74,0.77
7973,223.74,0.66
7974,221.21,-0.8
7975,221.99,0.38
7976,221.70,0.32
7977,221.11,-0.77
7978,221.13,0.39
7979,221.04,0.21
7980,221.31,0.04
7981,220.63,-0.12
7982,219.10,0.29
7983,219.05,0.72
7984,219.25,-0.41
7985,219.73,0.28
7986,220.32,0.7
7987,221.54,-0.57
7988,220.89,0.65
7989,220.90,0.7
7990,221.17,-0.87
7991,220.47,-0.53
7992,220.49,-0.75
7993,221.32,-0.18
7994,219.77,0.37
7995,220.39,0.52
7996,219.24,0.61
7997,218.92,0.94
7998,219.65,-0.68
7999,219.09,-0.75
8000,218.69,-0.76
8001,219.53,0.95
8002,220.41,-1
8003,220.24,0.63
8004,219.47,-0.33
8005,219.61,-0.98
8006,218.74,-0.33
8007,218.33,-0.35
8008,217.71,0.1
8009,218.05,0.5
8010,216.23,-0.83
8011,215.02,-0.26
8012,217.67,-0.73
8013,218.62,-0.54
8014,218.33,-0.97
8015,219.25,0.4
8016,218.73,-0.66
8017,219.45,1
8018,219.15,-0.32
8019,219.51,-0.78
8020,219.13,0.97
8021,219.00,0.53
8022,219.62,-0.68
8023,220.00,0.32
8024,219.63,-0.81
8025,219.79,0.92
8026,219.46,0.57
8027,219.36,0.94
8028,218.79,-0.9
8029,218.97,0.81
8030,219.25,0.67
8031,219.53,0.33
8032,219.33,-0.31
8033,218.97,0.19
8034,218.41,0.31
8035,219.16,0.1
8036,219.52,0.62
8037,219.54,0.72
8038,219.34,0.11
8039,219.62,-0.11
8040,219.87,-0.53
8041,220.16,-0.75
8042,220.42,-0.37
8043,220.87,0.34
8044,220.54,0.73
8045,220.66,0.86
8046,221.23,-0.86
8047,221.10,-0.21
8048,220.90,0
8049,220.98,-0.37
8050,219.81,-0.53
8051,215.98,-0.02
8052,217.72,-0.85
8053,216.30,-0.88
8054,215.27,-0.96
8055,215.54,-0.62
8056,215.37,0.76
8057,215.22,-0.95
8058,214.92,0.65
8059,212.87,-0.88
8060,214.21,0.28
8061,215.38,-0.64
8062,215.87,-0.37
8063,215.93,-0.6
8064,215.99,0.02
8065,216.34,-0.07
8066,216.93,-0.55
8067,216.98,0.74
8068,217.03,0.77
8069,217.41,-0.01
8070,219.04,0.57
8071,218.89,0.5
8072,219.48,-0.32
8073,219.35,-0.44
8074,218.34,-0.61
8075,217.12,-0.09
8076,217.90,-0.67
8077,218.67,-0.02
8078,217.49,0.82
8079,217.24,0.82
8080,217.87,-0.89
8081,217.83,0.49
8082,216.46,0.21
8083,215.72,0.9
8084,215.32,0.13
8085,215.63,0.8
8086,215.98,-0.7
8087,216.02,-0.34
8088,216.03,0.7
8089,216.04,0.04
8090,218.94,0.52
8091,218.65,-0.18
8092,219.03,-0.14
8093,219.62,0.03
8094,218.78,-0.59
8095,218.94,0.51
8096,218.40,-0.35
8097,218.47,0.75
8098,218.39,-0.76
8099,218.23,0.73
8100,217.49,0.36
8101,217.94,-0.53
8102,217.23,0.65
8103,217.39,-0.26
8104,216.00,0.92
8105,215.82,0.76
8106,216.74,0.84
8107,215.35,-0.79
8108,216.15,-0.76
8109,216.23,-0.88
8110,215.46,-0.27
8111,216.71,0.5
8112,216.12,0.87
8113,215.48,-0.67
8114,216.08,-0.16
8115,216.35,0.53
8116,216.35,-0.59
8117,215.75,-0.37
8118,214.42,0.59
8119,213.65,-0.74
8120,213.51,-0.08
8121,213.97,0.24
8122,214.06,-0.53
8123,213.11,-0.49
8124,212.46,0.46
8125,211.51,0.72
8126,211.01,0.79
8127,209.55,-0.42
8128,212.54,-0.85
8129,212.13,0.95
8130,212.85,-0.42
8131,214.81,-0.36
8132,213.64,0.18
8133,213.18,0.13
8134,213.43,0.88
8135,211.99,0.01
8136,211.95,-0.89
8137,211.99,-0.71
8138,213.40,0.25
8139,213.01,0.57
8140,213.82,0.51
8141,213.86,-0.53
8142,214.28,0.28
8143,212.81,0.44
8144,213.10,0.68
8145,212.90,-0.05
8146,213.26,0.03
8147,213.37,0.74
8148,213.62,0.25
8149,212.45,-0.58
8150,211.96,0.25
8151,212.05,-0.64
8152,211.69,-0.75
8153,211.51,0.89
8154,212.73,0.62
8155,212.93,-0.24
8156,211.95,0.4
8157,211.79,0.7
8158,211.92,0.83
8159,211.83,0.65
8160,211.99,0.84
8161,212.98,-0.08
8162,213.01,-0.62
8163,212.62,-0.04
8164,212.70,0.02
8165,212.82,0.83
8166,213.02,-0.97
8167,213.35,-0.53
8168,217.84,0.8
8169,217.15,-0.3
8170,217.69,0.84
8171,218.46,-0.56
8172,219.06,-0.61
8173,218.73,-0.68
8174,218.66,-0.75
8175,218.36,-0.18
8176,218.27,0.72
8177,218.38,0.49
8178,218.60,0.45
8179,219.76,-0.29
8180,218.77,0.23
8181,218.30,0.28
8182,218.55,0.12
8183,218.49,0.21
8184,218.87,-0.42
8185,219.15,-0.37
8186,219.42,-0.54
8187,219.76,-0.13
8188,219.74,0.93
8189,219.87,-0.5
8190,220.30,0.83
8191,219.67,0.39
8192,219.61,-0.01
8193,219.26,-0.08
8194,219.56,0.03
8195,220.15,-0.67
8196,220.24,0.27
8197,219.91,0.85
8198,219.42,0.5
8199,219.51,-0.78
8200,219.88,0.75
8201,219.64,0.39
8202,219.95,-0.55
8203,219.84,0.74
8204,219.67,0.34
8205,219.15,-0.96
8206,218.85,-0.12
8207,219.23,-0.82
8208,217.62,0.2
8209,217.79,-0.81
8210,217.51,0.74
8211,217.97,0.79
8212,217.92,0.02
8213,218.30,0.58
8214,217.43,0.67
8215,217.49,-0.52
8216,217.85,0.25
8217,218.59,0.42
8218,219.02,0.78
8219,219.07,0.58
8220,219.53,-0.4
8221,219.28,-0.06
8222,219.94,0.28
8223,219.33,-0.69
8224,219.05,0.73
8225,219.14,0.94
8226,218.93,-0.61
8227,219.30,-0.05
8228,219.24,0.56
8229,220.00,-0.56
8230,220.56,0.55
8231,220.24,-0.41
8232,220.01,0.52
8233,220.39,-0.19
8234,219.76,0.86
8235,219.54,0.66
8236,219.10,-0.79
8237,218.70,0.05
8238,219.18,-0.15
8239,219.49,-0.95
8240,219.66,-0.77
8241,219.98,0.81
8242,220.78,-0.98
8243,221.11,-0.13
8244,221.98,0.97
8245,222.06,-0.82
8246,212.73,-0.59
8247,211.37,0.37
8248,210.01,0.25
8249,209.51,0.56
8250,209.21,-0.06
8251,207.48,0.3
8252,206.79,0.21
8253,207.31,0.56
8254,207.83,1
8255,207.86,-0.24
8256,207.76,-0.66
8257,207.30,-1
8258,207.42,-0.68
8259,206.77,0.31
8260,207.29,0.67
8261,207.23,-0.18
8262,207.68,0.28
8263,207.08,0.66
8264,206.25,-0.54
8265,206.84,-0.04
8266,206.38,0.34
8267,206.28,-0.72
8268,206.53,-0.65
8269,206.43,0.71
8270,206.44,0.29
8271,207.19,-0.06
8272,206.49,-0.65
8273,206.11,-0.12
8274,206.18,-0.51
8275,207.12,-0.59
8276,206.34,-0.73
8277,206.77,-0.64
8278,207.15,-0.89
8279,206.37,-0.62
8280,206.33,0.69
8281,205.98,0.59
8282,205.75,0.11
8283,205.88,0.61
8284,207.09,-0.11
8285,202.20,-0.33
8286,201.51,-0.72
8287,201.03,-0.84
8288,200.12,-0.59
8289,199.25,-1
8290,198.64,0.01
8291,198.74,0.22
8292,200.13,-0.86
8293,201.30,-0.83
8294,201.26,0.76
8295,200.95,-0.55
8296,200.84,0.84
8297,201.24,0.57
8298,201.17,-0.89
8299,201.56,-0.65
8300,200.56,-0.75
8301,199.67,0.02
8302,200.15,-0.34
8303,199.99,-0.92
8304,199.91,0.46
8305,200.21,-0.55
8306,200.27,0.11
8307,199.81,0.45
8308,199.88,0.53
8309,200.05,0.96
8310,200.16,-0.75
8311,200.82,0.71
8312,201.01,-0.05
8313,201.33,-0.81
8314,201.64,-0.88
8315,200.95,-0.33
8316,201.09,0.61
8317,200.92,0.74
8318,200.96,-0.46
8319,201.48,-0.68
8320,201.33,-0.64
8321,201.28,0.61
8322,201.27,-0.56
8323,201.56,0.64
8324,203.61,-0.27
8325,204.60,0.92
8326,204.25,0.62
8327,203.54,-0.71
8328,203.50,-0.04
8329,203.74,-0.1
8330,203.24,-0.94
8331,203.14,-0.62
8332,202.93,-0.26
8333,203.03,-0.42
8334,203.70,0.77
8335,203.52,0.35
8336,203.53,-1
8337,203.72,0.82
8338,203.38,-0.81
8339,203.39,0.8
8340,203.08,0.26
8341,203.03,-0.7
8342,203.34,-0.49
8343,202.84,-0.12
8344,202.96,0.28
8345,203.03,-0.84
8346,203.34,-0.27
8347,202.93,-0.61
8348,203.19,0.18
8349,203.05,0.97
8350,202.94,0.92
8351,202.64,-0.81
8352,202.62,-0.31
8353,202.05,0.87
8354,202.13,-0.59
8355,202.23,-0.07
8356,202.23,-0.16
8357,202.34,-0.67
8358,202.47,-0.93
8359,202.61,0.59
8360,202.79,-0.83
8361,203.20,-0.21
8362,203.93,-0.13
8363,205.12,-0.17
8364,204.80,0.89
8365,204.83,0.2
8366,205.64,0.08
8367,205.30,0.85
8368,205.41,-0.13
8369,205.82,0.28
8370,205.92,0.96
8371,206.14,-0.06
8372,206.17,-0.8
8373,206.14,0.12
8374,206.43,0.16
8375,206.83,-0.09
8376,206.99,-0.02
8377,207.45,0.04
8378,207.46,-0.86
8379,207.28,-0.23
8380,207.35,-0.29
8381,207.54,-0.07
8382,207.65,-0.55
8383,207.67,0.78
8384,207.72,-0.38
8385,207.42,0.16
8386,207.72,0.08
8387,207.85,0.29
8388,207.46,-0.64
8389,207.56,0.99
8390,207.56,0.55
8391,207.45,-0.74
8392,207.61,-0.23
8393,207.89,0.28
8394,207.84,-0.78
8395,207.96,-0.12
8396,208.37,0.6
8397,208.40,0.49
8398,208.55,-0.12
8399,208.85,-0.25
8400,209.15,0.94
8401,210.00,-0.76
8402,208.72,0.41
8403,208.11,0.95
8404,208.51,0.8
8405,208.31,0.19
8406,207.76,0.26
8407,207.72,0.06
8408,207.93,0.44
8409,207.30,-0.91
8410,207.61,0.16
8411,207.50,0.99
8412,207.65,-0.36
8413,207.51,0.58
8414,206.89,0.51
8415,207.49,0.73
8416,207.30,0.62
8417,207.34,-0.32
8418,207.90,-0.93
8419,207.62,-0.92
8420,207.79,0.33
8421,207.70,-0.41
8422,207.70,-0.6
8423,207.78,0.88
8424,207.97,0.95
8425,207.57,-0.27
8426,207.80,-0.14
8427,207.78,-0.33
8428,208.08,0.87
8429,208.49,0.39
8430,208.24,-0.56
8431,207.91,-0.94
8432,207.73,-0.19
8433,208.00,-0.71
8434,207.92,0.97
8435,207.79,-0.74
8436,207.93,-0.54
8437,207.93,0.38
8438,207.88,-0.07
8439,208.13,0.81
8440,208.49,-0.89
8441,204.63,-0.09
8442,204.79,-0.48
8443,205.34,-0.33
8444,205.33,-0.82
8445,204.62,-0.43
8446,204.71,-0.25
8447,205.21,-0.37
8448,204.79,-0.05
8449,204.20,0.81
8450,203.62,-0.19
8451,203.43,-0.37
8452,203.47,-0.78
8453,203.66,-0.73
8454,203.56,-0.14
8455,203.44,0.02
8456,203.94,0.11
8457,203.30,0.01
8458,203.20,-0.82
8459,203.39,-0.07
8460,203.70,0.77
8461,203.58,-0.62
8462,203.64,-0.82
8463,203.31,0.45
8464,203.11,0.56
8465,202.88,-0.14
8466,202.72,0.13
8467,202.66,0.85
8468,202.58,-0.95
8469,202.31,-0.81
8470,202.45,-0.99
8471,203.37,0.21
8472,203.19,-0.28
8473,203.68,-0.99
8474,203.97,-0.17
8475,204.26,0.82
8476,204.30,-0.79
8477,204.39,0.86
8478,204.47,-0.93
8479,204.53,0.99
8480,196.56,0.02
8481,196.80,0.39
8482,196.82,0.32
8483,195.92,-0.44
8484,196.10,-0.44
8485,195.81,0.09
8486,195.12,0.23
8487,194.70,-0.58
8488,194.69,-0.85
8489,195.42,0.55
8490,193.82,-0.64
8491,194.40,0.28
8492,194.91,-0.59
8493,195.28,0.71
8494,195.38,-0.68
8495,195.97,-0.66
8496,195.86,0.45
8497,195.95,0.37
8498,195.96,-0.03
8499,195.94,0.97
8500,195.74,0.97
8501,195.92,-0.18
8502,195.32,0.85
8503,195.64,0.73
8504,195.68,0.06
8505,195.44,0.76
8506,195.79,0.2
8507,195.73,-0.41
8508,196.32,-0.93
8509,195.79,0.89
8510,195.54,0.27
8511,196.37,0.08
8512,195.73,0.84
8513,195.04,0.15
8514,195.39,0.1
8515,195.30,0.58
8516,194.64,0.92
8517,194.60,0.62
8518,194.18,0.09
8519,194.90,0.05
8520,193.43,0.65
8521,192.14,0.21
8522,193.90,-0.53
8523,193.88,-0.11
8524,193.03,0.42
8525,194.68,0.89
8526,194.77,0.09
8527,195.54,-0.89
8528,196.52,-0.92
8529,196.67,-0.46
8530,195.67,-0.67
8531,195.20,0.61
8532,195.33,0.7
8533,194.72,-0.9
8534,194.41,0.67
8535,194.78,0.84
8536,194.77,-0.47
8537,194.11,0.11
8538,193.74,-0.58
8539,193.80,-0.95
8540,194.01,0.79
8541,193.85,0.51
8542,193.95,-0.83
8543,194.86,-0.6
8544,194.01,-0.8
8545,193.88,0.7
8546,193.43,0.53
8547,193.14,-0.92
8548,193.34,-0.41
8549,193.41,0.81
8550,193.09,0.63
8551,193.06,0.63
8552,193.31,-0.07
8553,192.95,0.88
8554,192.48,0.1
8555,192.43,-0.08
8556,192.73,0.26
8557,192.23,-0.73
8558,193.31,0.77
8559,193.53,0.25
8560,192.18,0.17
8561,190.98,0.76
8562,190.25,0.15
8563,189.96,0.87
8564,190.39,0.97
8565,190.15,0.13
8566,189.90,-0.75
8567,188.63,-0.31
8568,188.69,-0.12
8569,188.67,-0.58
8570,188.46,-0.4
8571,188.18,0.88
8572,188.77,0.02
8573,187.33,-0.56
8574,187.53,0.68
8575,187.74,-0.22
8576,187.09,-0.04
8577,186.73,0.71
8578,186.46,-0.02
8579,187.49,-0.38
8580,188.14,0.57
8581,187.38,0.95
8582,187.06,-0.62
8583,186.47,-0.98
8584,187.01,0.91
8585,186.61,-0.58
8586,187.45,-0.84
8587,187.14,-0.16
8588,187.60,0.49
8589,187.69,0.49
8590,188.26,-0.86
8591,188.55,0.95
8592,188.80,-0.38
8593,188.12,0.21
8594,187.61,0.62
8595,187.36,-0.59
8596,186.73,-0.97
8597,188.33,0.04
8598,189.25,-0.68
8599,187.73,-0.74
8600,187.32,0.91
8601,187.94,-0.84
8602,187.58,0.22
8603,187.55,-0.23
8604,187.88,0.01
8605,188.51,-0.53
8606,189.00,0.92
8607,189.05,-0.79
8608,190.08,0.98
8609,190.22,-0.26
8610,189.97,-0.92
8611,190.25,0.76
8612,189.96,0.63
8613,189.94,0.54
8614,189.89,-0.39
8615,190.29,0.87
8616,189.99,0.23
8617,189.25,-0.63
8618,188.98,0.25
8619,189.73,0.39
8620,190.45,-0.15
8621,190.41,0.33
